ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
55053651,Photo,Sharp-shinned Hawk,Accipiter striatus,,Anonymous,2012-12-22,2012,12,22,833,United States,US-MN-037,Minnesota,Dakota,"Bard's Crossing",44.7506607,-93.1297551,"",,Unspecified,"","",,,,,,,S12344859,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,1622,2884
55025991,Photo,Sharp-shinned Hawk,Accipiter striatus,,Nicole St-Amant,2017-04-17,2017,4,17,1056,Canada,CA-QC-RN,Quebec,Rouyn-Noranda,22 rue renaud,48.2356629,-79.1319948,"",,Unspecified,"","",,,,,,,S36089372,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,2616,3802
54995631,Photo,Sharp-shinned Hawk,Accipiter striatus,,Jean-Guy Beaulieu,2017-04-18,2017,4,18,700,Canada,CA-QC-HC,Quebec,La Haute-Côte-Nord,Les Escoumins,48.3500200,-69.3995000,"",,Unspecified,"","",,,,,,,S36082543,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,3456,4608
54519011,Photo,Sharp-shinned Hawk,Accipiter striatus,,Vicki Robinson,2017-04-14,2017,4,14,1035,United States,US-CA-001,California,Alameda,Garin/Dry Creek Pioneer Regional Park--May Rd. entrance,37.6081801,-122.0175076,"",,Unspecified,"","",,,,,,,S35957516,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,750,1063
53283051,Photo,Sharp-shinned Hawk,Accipiter striatus,,Nick Varvel,2012-02-09,2012,2,9,900,United States,US-KS-091,Kansas,Johnson,"Varvel Residence, Olathe",38.9017494,-94.7479458,Adult – 1,,Unspecified,"","",,,,,,,S24098591,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,3000,4000
53165021,Photo,Sharp-shinned Hawk,Accipiter striatus,,Alexander Eddenden,2017-01-10,2017,1,10,1415,Canada,CA-ON-TO,Ontario,Toronto,Backyard feeder,43.6811681,-79.3523378,"",,Unspecified,"","",,,,,,,S35639900,"",,,,Sharp-shinned Hawk seen in neighbour’s backyard perched in small tree.  After several minutes it flew through a tangle of branches (Trumpet Vine) and across the backyard.,Accipiter striatus,shshaw,Species,7816,,3.67,3,,2248,4000
53165011,Photo,Sharp-shinned Hawk,Accipiter striatus,,Alexander Eddenden,2017-01-10,2017,1,10,1415,Canada,CA-ON-TO,Ontario,Toronto,Backyard feeder,43.6811681,-79.3523378,"",,Unspecified,"","",,,,,,,S35639900,"",,,,Sharp-shinned Hawk seen in neighbour’s backyard perched in small tree.  After several minutes it flew through a tangle of branches (Trumpet Vine) and across the backyard.,Accipiter striatus,shshaw,Species,7816,,3.67,3,,2248,4000
52781061,Photo,Sharp-shinned Hawk,Accipiter striatus,,Linda Scrima,2017-03-29,2017,3,29,900,United States,US-NY-071,New York,Orange,Wallkill River NWR (NY),41.2865783,-74.5264006,"",,Unspecified,"","",,,,,,,S35524136,"",,,,,Accipiter striatus,shshaw,Species,7896,,3.67,3,,1092,1365
52776051,Photo,Sharp-shinned Hawk,Accipiter striatus,,Perry  Edwards,2017-03-27,2017,3,27,1200,Canada,CA-BC-GV,British Columbia,Metro Vancouver,North Vancouver--Maplewood Conservation Area,49.3058430,-123.0003400,"",,Unspecified,"","",,,,,,,S35522981,"",,,,"Juvenile; high perch over east side of path approx. 200m North of west pond lookout. NOTE: the appearance of 'mixed' juvenile/adult breast plumage is known to occur in juvenile Sharpies.",Accipiter striatus,shshaw,Species,7816,,3.67,3,,2115,3227
52526371,Photo,Sharp-shinned Hawk,Accipiter striatus,,Matthew Garvin,2017-03-26,2017,3,26,758,Canada,CA-ON-DR,Ontario,Durham,"Whitby--Thickson's Woods",43.8530824,-78.8960517,"",,Unspecified,"","",,,,,,,S35451026,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,3000,4000
52176171,Photo,Sharp-shinned Hawk,Accipiter striatus,,Karen Lebing,2017-03-24,2017,3,24,800,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,"",,Unspecified,"","",,,,,,,S35397718,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,600,800
51271801,Photo,Sharp-shinned Hawk,Accipiter striatus,,andrea anderson,2017-03-14,2017,3,14,945,United States,US-OH-081,Ohio,Jefferson,missingpine,40.3866316,-80.6465355,"","",Unspecified,"","",,,,,,,S35202873,"",,,,15 minutes into my count I spotted this hawk in the tree. No wonder there were no birds! I spotted it at 10:00 and saw it fly at 10:17.,Accipiter striatus,shshaw,Species,7816,,3.67,3,Watermark,2678,3123
50972811,Photo,Sharp-shinned Hawk,Accipiter striatus,,J.A. Smith,2017-03-12,2017,3,12,955,United States,US-IL-155,Illinois,Putnam,Dixon Waterfowl Refuge at Hennepin & Hopper Lakes,41.2132356,-89.3230426,"",,Unspecified,"","",,,,,,,S35141792,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,3456,5184
50006631,Photo,Sharp-shinned Hawk,Accipiter striatus,,Linda McCutcheon,2017-03-04,2017,3,4,850,Canada,CA-ON-MI,Ontario,Middlesex,A Nissouri North Residence,43.1535005,-81.1843802,Adult,,Unspecified,"","",,,,,,,S34956142,"",,,,Sharp-shinned with prey.,Accipiter striatus,shshaw,Species,7816,,3.67,3,,1898,2289
49444241,Photo,Sharp-shinned Hawk,Accipiter striatus,,Mike Cameron,2017-02-25,2017,2,25,1556,United States,US-TX-085,Texas,Collin,Richardson- Breckenridge Park,32.9985862,-96.6341972,"","",Unspecified,"","",,,,,,,S34799196,"",,,,,Accipiter striatus,shshaw,Species,7896,,3.67,3,Watermark,1152,1536
48754691,Photo,Sharp-shinned Hawk,Accipiter striatus,,William Keim,2017-02-18,2017,2,18,931,United States,US-PA-101,Pennsylvania,Philadelphia,John Heinz NWR--impoundment (Philadelphia Co.),39.8893501,-75.2601457,Juvenile,,Unspecified,"","",,,,,,,S34455574,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,1224,1836
48063161,Photo,Sharp-shinned Hawk (Northern),Accipiter striatus [velox Group],,Jesse Adkins,2017-02-11,2017,2,11,1029,United States,US-MD-015,Maryland,Cecil,Whitaker Woods,39.6052087,-75.9770089,"",,Unspecified,"","",,,,,,,S34304858,"",,,,Sitting in my River Birch looking for one of my bird snacks. One was a fly-over from the Rising Sun direction headed towards North East,Accipiter striatus,shshaw2,Group,7821,,3.67,3,,3157,3560
47254061,Photo,Sharp-shinned Hawk,Accipiter striatus,,Misty Bergquist,2017-01-31,2017,1,31,1445,Canada,CA-BC-CS,British Columbia,Columbia-Shuswap,Salmon Arm--Canoe Beach and Pier,50.7555723,-119.2318726,"","",Unspecified,"","",,,,,,,S34118462,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,Field notes/sketch,2592,4608
47242611,Photo,Sharp-shinned Hawk,Accipiter striatus,,Lorraine Lanning,2017-02-01,2017,2,1,826,United States,US-CO-059,Colorado,Jefferson,"Wyndham Park Home, Arvada",39.8057997,-105.1536897,"",,Unspecified,"","",,,,,,,S34088707,"",,,,"The other birds were just starting to come in to feed, when the sudden mass exodus meant a hawk had arrived. Surprisingly, instead of the usual Cooper's or Red-tailed, it was a Sharpie. First noticed that the breast had a different pattern than the Cooper's that frequents my yard. It was also very small, with a small head and big eyes, plus the squared tail.",Accipiter striatus,shshaw,Species,7816,,3.67,3,,1153,777
47029291,Photo,Sharp-shinned Hawk,Accipiter striatus,,Lois Codling,2016-11-30,2016,11,30,740,Canada,CA-NS-HL,Nova Scotia,Halifax,"Codling yard, Sackville",44.7745487,-63.7022757,"",,Unspecified,"","",,,,,,,S33873890,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,4000,3000
46394041,Photo,Sharp-shinned Hawk,Accipiter striatus,,Alex Eberts,2017-01-23,2017,1,23,1554,United States,US-OH-049,Ohio,Franklin,"Union Cemetery, Columbus--East",40.0199670,-83.0222440,Adult,,Unspecified,"","",,,,,,,S33893385,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,5120,3840
44724761,Photo,Sharp-shinned Hawk,Accipiter striatus,,Janet Weisner,2017-01-07,2017,1,7,1015,United States,US-CT-013,Connecticut,Tolland,Weisner home Cosgrove Rd,41.8889557,-72.2591186,"",,Unspecified,"","",,,,,,,S33512692,"",,,,Alerted by alarm call from nuthatch. All birds scattered after a failed attempt at catching one,Accipiter striatus,shshaw,Species,7816,,3.67,3,,2248,4000
44417641,Photo,Sharp-shinned Hawk,Accipiter striatus,,C Brackett,2017-01-04,2017,1,4,1400,United States,US-MI-001,Michigan,Alcona,"Harrisville, Michigan",44.6459868,-83.3541942,"",,Unspecified,"","",,,,,,,S33438608,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,1488,2149
43862461,Photo,Sharp-shinned Hawk,Accipiter striatus,,Vern Wilkins,2010-10-12,2010,10,12,0,United States,US-IN-013,Indiana,Brown,CrookedCreek - Old Elkinsville Rd.,39.0881022,-86.3296223,"",,Unspecified,"","",,,,,,,S6982581,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,600,900
43141831,Photo,Sharp-shinned Hawk,Accipiter striatus,,Alex Lamoreaux,2015-09-16,2015,9,16,631,United States,US-MN-137,Minnesota,St. Louis,Hawk Ridge Nature Reserve,46.8469659,-92.0315212,Juvenile,,Unspecified,"","",,,,,,,S25063789,"",,,,Mostly juveniles,Accipiter striatus,shshaw,Species,7816,,3.67,3,,1871,2807
42964171,Photo,Sharp-shinned Hawk,Accipiter striatus,,Dean Newhouse,2016-12-19,2016,12,19,1210,United States,US-PA-133,Pennsylvania,York,Woodbridge Neighborhood,40.1798898,-76.8046340,"",,Unspecified,"","",,,,,,,S33106635,"",,,,"This Sharp-shinned Hawk appeared especially small to me.  Smaller than a Mourning Dove; only about the same size as a Blue Jay, if that.  He was well camouflaged is uploaded pictures, but he was keeping his eyes on the feeders down below.  First noticed him chasing a bird around in the woods behind the feeders.",Accipiter striatus,shshaw,Species,7816,,3.67,3,,800,600
42506101,Photo,Sharp-shinned Hawk,Accipiter striatus,,Alex Lamoreaux,2016-09-09,2016,9,9,646,United States,US-MN-137,Minnesota,St. Louis,Hawk Ridge Nature Reserve,46.8469659,-92.0315212,Juvenile – 1,Flying,Unspecified,"","",,,,,,,S31498280,"",,,,"Increased number of second-year and adults today, but still mostly juveniles",Accipiter striatus,shshaw,Species,7816,,3.67,3,"",1712,2555
42506091,Photo,Sharp-shinned Hawk,Accipiter striatus,,Alex Lamoreaux,2016-09-09,2016,9,9,646,United States,US-MN-137,Minnesota,St. Louis,Hawk Ridge Nature Reserve,46.8469659,-92.0315212,Juvenile – 1,Flying,Unspecified,"","",,,,,,,S31498280,"",,,,"Increased number of second-year and adults today, but still mostly juveniles",Accipiter striatus,shshaw,Species,7816,,3.67,3,"",1650,2472
42506081,Photo,Sharp-shinned Hawk,Accipiter striatus,,Alex Lamoreaux,2016-09-09,2016,9,9,646,United States,US-MN-137,Minnesota,St. Louis,Hawk Ridge Nature Reserve,46.8469659,-92.0315212,Adult – 1,Flying,Unspecified,"","",,,,,,,S31498280,"",,,,"Increased number of second-year and adults today, but still mostly juveniles",Accipiter striatus,shshaw,Species,7816,,3.67,3,"",1794,2691
42144021,Photo,Sharp-shinned Hawk,Accipiter striatus,,Deborah Kral,2016-12-09,2016,12,9,800,United States,US-NY-027,New York,Dutchess,Feeder/yard observations,41.8611874,-73.6756039,Adult,"",Unspecified,"","",,,,,,,S32938467,"",,,,killed a Red-bellied Woodpecker,Accipiter striatus,shshaw,Species,7896,,3.67,3,Multiple species,618,875
41681991,Photo,Sharp-shinned Hawk,Accipiter striatus,,David Nickerson,2016-12-03,2016,12,3,1103,United States,US-CA-085,California,Santa Clara,Calero Reservoir,37.1877600,-121.7764500,"",,Unspecified,"","",,,,,,,S32841262,"",,,,flew onto the side of the hill next to the dam,Accipiter striatus,shshaw,Species,7816,,3.67,3,,,
41584691,Photo,Sharp-shinned Hawk,Accipiter striatus,,Elias Aristides Elias,2016-12-02,2016,12,2,911,United States,US-CA-023,California,Humboldt,US-CA-McKinleyville-School Rd and Vine Ave.,40.9343625,-124.1187394,Adult,"",Unspecified,"","",,,,,,,S32821037,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,"Field notes/sketch; Watermark",603,913
40894001,Photo,Sharp-shinned Hawk,Accipiter striatus,,Paul Suchanek,2016-11-25,2016,11,25,712,United States,US-AZ-019,Arizona,Pima,Tanque Verde Wash--Wentworth Rd.,32.2400762,-110.7208975,Adult,,Unspecified,"","",,,,,,,S32713452,"",,,,adult,Accipiter striatus,shshaw,Species,7816,,3.67,3,,2000,1500
40840851,Photo,Sharp-shinned Hawk,Accipiter striatus,,Mike Stewart,2016-11-24,2016,11,24,1200,United States,US-NC-007,North Carolina,Anson,Pee Dee NWR--Wildlife Dr.,35.0604491,-80.0897528,"",,Unspecified,"","",,,,,,,S32694903,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,751,1127
40436831,Photo,Sharp-shinned Hawk,Accipiter striatus,,Anonymous,2016-11-20,2016,11,20,1145,United States,US-CT-011,Connecticut,New London,Home Uncasville,41.4404600,-72.1208800,"",,Unspecified,"","",,,,,,,S32634935,"",,,,Visiting bird feeders,Accipiter striatus,shshaw,Species,7816,,3.67,3,,2547,2005
40299251,Photo,Sharp-shinned Hawk,Accipiter striatus,,Alex Lamoreaux,2016-10-11,2016,10,11,715,United States,US-MN-137,Minnesota,St. Louis,Hawk Ridge Nature Reserve,46.8469659,-92.0315212,Adult,,Unspecified,"","",,,,,,,S31996773,"",,,2nd year,Mix of ages,Accipiter striatus,shshaw,Species,7816,,3.67,3,,1754,2631
39708871,Photo,Sharp-shinned Hawk,Accipiter striatus,,Heidi Ware Carlisle,2016-11-05,2016,11,5,1127,United States,US-ID-073,Idaho,Owyhee,CJ Strike WMA--Dam Area,42.9460568,-115.9818935,Adult Female,,Unspecified,"","",,,,,,,S32412115,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,3456,4608
39603421,Photo,Sharp-shinned Hawk,Accipiter striatus,,Nick Saunders,2016-11-11,2016,11,11,930,Canada,CA-SK-EL,Saskatchewan,Saskatoon,McConnell Avenue - Alley - Saskatoon,52.0950451,-106.6613213,"",,Unspecified,"","",,,,,,,S32484838,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,783,970
39223241,Photo,Sharp-shinned Hawk,Accipiter striatus,,Alan Van Norman,2012-11-17,2012,11,17,930,United States,US-ND-059,North Dakota,Morton,Mandan Experiment Station,46.8112664,-100.9126507,"",,Unspecified,"","",,,,,,,S12064518,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,1521,2029
39223211,Photo,Sharp-shinned Hawk,Accipiter striatus,,Alan Van Norman,2012-11-17,2012,11,17,930,United States,US-ND-059,North Dakota,Morton,Mandan Experiment Station,46.8112664,-100.9126507,"",,Unspecified,"","",,,,,,,S12064518,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,1539,2053
39173991,Photo,Sharp-shinned Hawk,Accipiter striatus,,Wally Jones,2016-11-06,2016,11,6,639,United States,US-FL-095,Florida,Orange,Lake Apopka Wildlife Drive,28.6690476,-81.5612800,"",,Unspecified,"","",,,,,,,S32404671,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,2760,2679
39035751,Photo,Sharp-shinned Hawk,Accipiter striatus,,William Keim,2015-01-11,2015,1,11,1432,United States,US-PA-017,Pennsylvania,Bucks,Peace Valley Park--Nature Center,40.3402349,-75.1714262,"",,Unspecified,"","",,,,,,,S21300142,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,963,963
38389631,Photo,Sharp-shinned Hawk,Accipiter striatus,,Belinda  Gallagher,2016-10-26,2016,10,26,852,Canada,CA-ON-HB,Ontario,Haliburton,"HOME - Culver's Pond (Esson Lake) Wetland, Tory Hill",45.0110849,-78.2834244,"",,Unspecified,"","",,,,,,,S32258379,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,3456,4608
37507791,Photo,Sharp-shinned Hawk,Accipiter striatus,,thom skelding,2016-10-16,2016,10,16,920,United States,US-MI-103,Michigan,Marquette,a Home,46.5493576,-87.6773357,"",,Unspecified,"","",,,,,,,S32061856,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,1047,1299
37391111,Photo,Sharp-shinned Hawk,Accipiter striatus,,Tom Crabtree,2016-10-08,2016,10,8,1030,United States,US-OR-031,Oregon,Jefferson,Green Ridge Hawk Migration Site,44.5369300,-121.6040000,"",,Unspecified,"","",,,,,,,S32037282,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,3712,5568
37326091,Photo,Sharp-shinned Hawk,Accipiter striatus,,Jan Thom,2016-10-13,2016,10,13,730,United States,US-MT-111,Montana,Yellowstone,My yard - west Billings,45.7762040,-108.6428570,"",,Unspecified,"","",,,,,,,S32024224,"",,,,juvenile,Accipiter striatus,shshaw,Species,7816,,3.67,3,,1271,1479
37260671,Photo,Sharp-shinned Hawk,Accipiter striatus,,Tom Murray,2016-10-12,2016,10,12,1020,United States,US-MA-017,Massachusetts,Middlesex,"Fitch's Bridge Rd.",42.6246780,-71.6008640,"",,Unspecified,"","",,,,,,,S32009252,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,750,1050
37244061,Photo,Sharp-shinned Hawk,Accipiter striatus,,Belinda  Gallagher,2016-10-10,2016,10,10,1210,Canada,CA-ON-HB,Ontario,Haliburton,"HOME - Culver's Pond (Esson Lake) Wetland, Tory Hill",45.0110849,-78.2834244,"",,Unspecified,"","",,,,,,,S32006605,"",,,,"young bird chasing bluejays around a feeder without any luck, spent at least 15 minutes in the area",Accipiter striatus,shshaw,Species,7816,,3.67,3,,3456,4608
36931841,Photo,Sharp-shinned Hawk,Accipiter striatus,,Réjean Deschênes,2016-10-08,2016,10,8,745,Canada,CA-QC-TT,Quebec,Témiscouata,"Saint-Elzéar-de-Témiscouata, ma cour, 212 route de la Montagne",47.5911728,-69.0961504,"",,Unspecified,"","",,,,,,,S31942325,"",,,,"Capture un geai bleu et se laisse choire sous le site de capture. Bien que sous l'emprise parfaite des serres de son agresseur, le geai bleu était fort vigoureux donnant des coups de bec sur la poitrine de l'épervier, les deux oiseaux se faisant face. Le geai bleu gardait la huppe bien dépoyée donnant de bons coups d'ailes à l'épervier qui ont su, à quelques reprises, mettre en déséquilibre le rapace. Cette vigueure de la victime s'est poursuivit durant près de deux minutes et demie. Durant cette période l'épervier plumait le geai qui répondait avec vaillance. Le geai bleue se mit à être moins combatif et il cessa de combattre après quatre minutes alors que les premières traces de sang se voyaient sur la tête de l'épervier, sang provenant de l'ouverture faite au bas-ventre. Le corps de la victime cessa toute réaction aux coups de bec sept minutes après la capture. S'envole avec le geai bleu dans ses serres neuf minutes après la capture.",Accipiter striatus,shshaw,Species,7816,,3.67,3,,2992,2992
36914351,Photo,Sharp-shinned Hawk,Accipiter striatus,,Ryan Schain,2013-12-27,2013,12,27,901,United States,US-MA-001,Massachusetts,Barnstable,Great Marsh,41.7205700,-70.3452200,"",,Unspecified,"","",,,,,,,S16093551,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,1392,2466
35995541,Photo,Sharp-shinned Hawk,Accipiter striatus,,Jon Isacoff,2012-10-18,2012,10,18,715,United States,US-CA-025,California,Imperial,Cattle Call Park,32.9683234,-115.5544444,"",,Unspecified,"","",,,,,,,S11825773,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,1767,2650
35877391,Photo,Sharp-shinned Hawk,Accipiter striatus,,Glenn Berry,2016-09-21,2016,9,21,1130,Canada,CA-ON-PE,Ontario,Prince Edward,Prince Edward Point  NWA--Prince Edward Point Bird Observatory,43.9391343,-76.8611455,"","",Unspecified,"","",,,,,,,S31691249,"",,,,Netted,Accipiter striatus,shshaw,Species,7816,,3.67,3,In-hand,2796,2138
34994631,Photo,Sharp-shinned Hawk,Accipiter striatus,,John Beetham,2015-02-23,2015,2,23,815,United States,US-NJ-023,New Jersey,Middlesex,Highland Park Meadows,40.4930649,-74.4176906,Adult,,Unspecified,"","",,,,,,,S22040473,"",,,,Photo: https://www.flickr.com/photos/dendroica/16601910506/,Accipiter striatus,shshaw,Species,7816,,3.67,3,,1200,1200
34074861,Photo,Sharp-shinned Hawk,Accipiter striatus,,Louise Auclair,2016-09-02,2016,9,2,915,Canada,CA-QC-KA,Quebec,Kamouraska,Sentier du Cabouron,47.5872943,-69.7908640,"",,Unspecified,"","",,,,,,,S31387234,"",,,la danse des Éperviers,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,680,1020
33999711,Photo,Sharp-shinned Hawk,Accipiter striatus,,Meg Rousher,2013-01-08,2013,1,8,934,United States,US-FL-071,Florida,Lee,Festival Park,26.7000999,-82.0010077,"",,Unspecified,"","",,,,,,,S12541146,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,913,480
33969461,Photo,Sharp-shinned Hawk,Accipiter striatus,,Caleb Scholtens,2012-03-05,2012,3,5,0,Canada,CA-ON-HA,Ontario,Hamilton,## Westminster Avenue (HSA),43.2404899,-79.8988724,"",,Unspecified,"","",,,,,,,S31375000,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,1080,1616
33798461,Photo,Sharp-shinned Hawk,Accipiter striatus,,Jon Isacoff,2014-01-19,2014,1,19,1132,United States,US-WA-063,Washington,Spokane,WA-Spokane--Palouse Winter Raptor Route,47.5872365,-117.3515368,"",,Unspecified,"","",,,,,,,S16435768,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,2911,3881
27757061,Photo,Sharp-shinned Hawk,Accipiter striatus,,Yves Darveau,2016-04-27,2016,4,27,1805,Canada,CA-QC-SAG,Quebec,Saguenay,"Ch. des Puits, Laterrière",48.3375526,-71.1406803,"",,Unspecified,"","",,,,,,,S29252891,"",,,,"individu à l’affût, il a capturé un junco ardoisé, très peu farouche il est passé en vol a 2 pieds de ma jambe.Très petit, probablement un mâle.",Accipiter striatus,shshaw,Species,7816,,3.67,3,,1497,938
27602821,Photo,Sharp-shinned Hawk,Accipiter striatus,,Ryan Brady,2016-04-15,2016,4,15,615,United States,US-WI-007,Wisconsin,Bayfield,Herbster Campground,46.8359816,-91.2564218,"",,Unspecified,"","",,,,,,,S28970725,"",,,,surely missed a bunch high and inland - they were really moving,Accipiter striatus,shshaw,Species,7816,,3.67,3,,657,902
27299271,Photo,Sharp-shinned Hawk,Accipiter striatus,,Jane Aguilu,2008-04-20,2008,4,20,0,United States,US-NJ-029,New Jersey,Ocean,"Lakewood backyard 40.069715, 74.210340",40.0696809,-74.2103407,"",,Unspecified,"","",,,,,,,S28851816,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,1767,1483
27226691,Photo,Sharp-shinned Hawk,Accipiter striatus,,Hayley Crews,2016-04-17,2016,4,17,800,United States,US-OR-067,Oregon,Washington,Cooper Mountain Nature Park,45.4519426,-122.8702354,"",,Unspecified,"","",,,,,,,S29018307,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,3,,1638,2048
