ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
389627561,Photo,Red-tailed Hawk,Buteo jamaicensis,,Steve Quick,2021-08-29,2021,8,29,1630,United States,US-OR-025,Oregon,Harney,Fish Lake,42.7388660,-118.6491540,"",,Unspecified,"","",,,,,,,S97853255,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,2019,2984
389627551,Photo,Red-tailed Hawk,Buteo jamaicensis,,Steve Quick,2021-08-29,2021,8,29,1630,United States,US-OR-025,Oregon,Harney,Fish Lake,42.7388660,-118.6491540,"",,Unspecified,"","",,,,,,,S97853255,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1706,2747
389627521,Photo,Red-tailed Hawk,Buteo jamaicensis,,Steve Quick,2021-08-29,2021,8,29,1630,United States,US-OR-025,Oregon,Harney,Fish Lake,42.7388660,-118.6491540,"",,Unspecified,"","",,,,,,,S97853255,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1186,1828
389627491,Photo,Red-tailed Hawk,Buteo jamaicensis,,Steve Quick,2021-08-29,2021,8,29,1630,United States,US-OR-025,Oregon,Harney,Fish Lake,42.7388660,-118.6491540,"",,Unspecified,"","",,,,,,,S97853255,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,978,1552
389626091,Photo,Red-tailed Hawk,Buteo jamaicensis,,Braydon Luikart,2018-09-30,2018,9,30,1830,United States,US-MT-047,Montana,Lake,Ninepipe NWR,47.4379957,-114.1184238,"",,Unspecified,"","",,,,,,,S97852603,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3864,5152
389625221,Photo,Red-tailed Hawk,Buteo jamaicensis,,Gopal Dhar,2021-11-20,2021,11,20,900,United States,US-CO-041,Colorado,El Paso,SH 115 South of Little Turkey Creek Road,38.6635143,-104.8986360,"",,Unspecified,"","",,,,,,,S97853042,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1598,1784
389623441,Photo,Red-tailed Hawk,Buteo jamaicensis,,Félix Cloutier,2021-11-20,2021,11,20,1445,United States,US-CA-085,California,Santa Clara,Apple Park,37.3346443,-122.0089781,"",,Unspecified,"","",,,,,,,S97852867,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1280,854
389623141,Photo,Red-tailed Hawk (calurus/alascensis),Buteo jamaicensis calurus/alascensis,,Paul Fenwick,2021-11-19,2021,11,19,1105,United States,US-CA-053,California,Monterey,US-California-San Miguel-75011 Cholame Rd - 35.808x-120.37,35.8081180,-120.3703448,Adult – 1,Flying,Unspecified,"","",,,,,,,S97803820,"",,,,,Buteo jamaicensis,wrthaw1,Group,8095,,5.00,2,"",2100,3500
389623131,Photo,Red-tailed Hawk (calurus/alascensis),Buteo jamaicensis calurus/alascensis,,Paul Fenwick,2021-11-19,2021,11,19,1105,United States,US-CA-053,California,Monterey,US-California-San Miguel-75011 Cholame Rd - 35.808x-120.37,35.8081180,-120.3703448,Adult – 1,Flying,Unspecified,"","",,,,,,,S97803820,"",,,,,Buteo jamaicensis,wrthaw1,Group,8095,,5.00,2,"",2100,3500
389623071,Photo,Red-tailed Hawk (calurus/alascensis),Buteo jamaicensis calurus/alascensis,,Paul Fenwick,2021-11-19,2021,11,19,1105,United States,US-CA-053,California,Monterey,US-California-San Miguel-75011 Cholame Rd - 35.808x-120.37,35.8081180,-120.3703448,Adult – 1,Flying,Unspecified,"","",,,,,,,S97803820,"",,,,,Buteo jamaicensis,wrthaw1,Group,8095,,4.00,1,"",2100,3500
389623061,Photo,Red-tailed Hawk (calurus/alascensis),Buteo jamaicensis calurus/alascensis,,Paul Fenwick,2021-11-19,2021,11,19,1105,United States,US-CA-053,California,Monterey,US-California-San Miguel-75011 Cholame Rd - 35.808x-120.37,35.8081180,-120.3703448,Adult – 1,Flying,Unspecified,"","",,,,,,,S97803820,"",,,,,Buteo jamaicensis,wrthaw1,Group,8095,,4.00,1,"",2100,3500
389621571,Photo,Red-tailed Hawk,Buteo jamaicensis,,Thomas Mitchell,2021-11-20,2021,11,20,936,United States,US-MO-510,Missouri,St. Louis City,Forest Park,38.6389068,-90.2853806,"",,Unspecified,"","",,,,,,,S97852546,"",,,,On dead tree between deer lake and General Siegel statue.   Brown-red smooth tail in flight   Chased two kestrels away,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3888,5184
389617031,Photo,Red-tailed Hawk,Buteo jamaicensis,,Joan and/or George Sims,2021-11-20,2021,11,20,928,Canada,CA-ON-BN,Ontario,Brant,Brantford--Brant Park CA,43.1525693,-80.3031492,"",,Unspecified,"","",,,,,,,S97852221,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,983,1479
389611911,Photo,Red-tailed Hawk,Buteo jamaicensis,,Gopal Dhar,2021-11-19,2021,11,19,1000,United States,US-CO-059,Colorado,Jefferson,Chatfield SP--Upstream of Kingfisher Bridge (West),39.5150994,-105.0798726,"",,Unspecified,"","",,,,,,,S97851792,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1365,2048
389611901,Photo,Red-tailed Hawk,Buteo jamaicensis,,Gopal Dhar,2021-11-19,2021,11,19,1000,United States,US-CO-059,Colorado,Jefferson,Chatfield SP--Upstream of Kingfisher Bridge (West),39.5150994,-105.0798726,"",,Unspecified,"","",,,,,,,S97851792,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1365,2048
389611891,Photo,Red-tailed Hawk,Buteo jamaicensis,,Gopal Dhar,2021-11-19,2021,11,19,1000,United States,US-CO-059,Colorado,Jefferson,Chatfield SP--Upstream of Kingfisher Bridge (West),39.5150994,-105.0798726,"",,Unspecified,"","",,,,,,,S97851792,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1365,2048
389609861,Photo,Red-tailed Hawk,Buteo jamaicensis,,Mike Grant,2021-11-20,2021,11,20,757,United States,US-MO-183,Missouri,St. Charles,Riverlands Migratory Bird Sanctuary,38.8719313,-90.1843917,"",,Unspecified,"","",,,,,,,S97848067,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,3.00,1,,1268,1268
389609751,Photo,Red-tailed Hawk,Buteo jamaicensis,,C & R Schauer,2021-11-20,2021,11,20,1230,Costa Rica,CR-C,Cartago,,Hotel Quelitales,9.8277316,-83.7721789,"",,Unspecified,"","",,,,,,,S97851540,"",,,,Buteo jamaicensis costaricensis,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1924,2886
389609741,Photo,Red-tailed Hawk,Buteo jamaicensis,,C & R Schauer,2021-11-20,2021,11,20,1230,Costa Rica,CR-C,Cartago,,Hotel Quelitales,9.8277316,-83.7721789,"",,Unspecified,"","",,,,,,,S97851540,"",,,,Buteo jamaicensis costaricensis,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1399,2096
389609721,Photo,Red-tailed Hawk,Buteo jamaicensis,,C & R Schauer,2021-11-20,2021,11,20,1230,Costa Rica,CR-C,Cartago,,Hotel Quelitales,9.8277316,-83.7721789,"",,Unspecified,"","",,,,,,,S97851540,"",,,,Buteo jamaicensis costaricensis,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1399,2096
389609711,Photo,Red-tailed Hawk,Buteo jamaicensis,,C & R Schauer,2021-11-20,2021,11,20,1230,Costa Rica,CR-C,Cartago,,Hotel Quelitales,9.8277316,-83.7721789,"",,Unspecified,"","",,,,,,,S97851540,"",,,,Buteo jamaicensis costaricensis,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1399,2096
389609111,Photo,Red-tailed Hawk (abieticola),Buteo jamaicensis abieticola,,Jeff Ellerbusch,2021-11-19,2021,11,19,1220,United States,US-NJ-035,New Jersey,Somerset,Chimney Rock Hawk Watch,40.5822220,-74.5562210,"",Flying,Unspecified,"","",,,,,,,S97851445,"",,,,"Not actively migrating while in view but I haven't seen this bird here before and it never did come back around today so assuming it either started moving once out of sight or its a new arrival settling into the area; abieticola type individual; darker, more heavily marked than is ""typical"" of borealis; dark upperparts seen reasonably well when banking (no photos), dark head and throat, more richly colored chest with heavier streaking into a heavy, dark, blotchy belly band; photos.",Buteo jamaicensis,rethaw4,Form,8099,,3.00,1,"",1684,2526
389609071,Photo,Red-tailed Hawk (abieticola),Buteo jamaicensis abieticola,,Jeff Ellerbusch,2021-11-19,2021,11,19,1220,United States,US-NJ-035,New Jersey,Somerset,Chimney Rock Hawk Watch,40.5822220,-74.5562210,"",Flying,Unspecified,"","",,,,,,,S97851445,"",,,,"Not actively migrating while in view but I haven't seen this bird here before and it never did come back around today so assuming it either started moving once out of sight or its a new arrival settling into the area; abieticola type individual; darker, more heavily marked than is ""typical"" of borealis; dark upperparts seen reasonably well when banking (no photos), dark head and throat, more richly colored chest with heavier streaking into a heavy, dark, blotchy belly band; photos.",Buteo jamaicensis,rethaw4,Form,8099,,3.00,1,"",1656,2484
389609031,Photo,Red-tailed Hawk (abieticola),Buteo jamaicensis abieticola,,Jeff Ellerbusch,2021-11-19,2021,11,19,1220,United States,US-NJ-035,New Jersey,Somerset,Chimney Rock Hawk Watch,40.5822220,-74.5562210,"",Flying,Unspecified,"","",,,,,,,S97851445,"",,,,"Not actively migrating while in view but I haven't seen this bird here before and it never did come back around today so assuming it either started moving once out of sight or its a new arrival settling into the area; abieticola type individual; darker, more heavily marked than is ""typical"" of borealis; dark upperparts seen reasonably well when banking (no photos), dark head and throat, more richly colored chest with heavier streaking into a heavy, dark, blotchy belly band; photos.",Buteo jamaicensis,rethaw4,Form,8099,,3.00,1,"",1668,2502
389608171,Photo,Red-tailed Hawk,Buteo jamaicensis,,Richard Stern,2021-11-20,2021,11,20,1118,Canada,CA-NS-DI,Nova Scotia,Digby,Brier Island--Camp Rd,44.2417373,-66.3874540,"",,Unspecified,"","",,,,,,,S97817279,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,4.00,1,,1365,2048
389608161,Photo,Red-tailed Hawk,Buteo jamaicensis,,Richard Stern,2021-11-20,2021,11,20,1118,Canada,CA-NS-DI,Nova Scotia,Digby,Brier Island--Camp Rd,44.2417373,-66.3874540,"",,Unspecified,"","",,,,,,,S97817279,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,4.00,1,,1365,2048
389607461,Photo,Red-tailed Hawk,Buteo jamaicensis,,Jay Dia,2021-11-20,2021,11,20,830,United States,US-MA-017,Massachusetts,Middlesex,Pelham Island Rd.--swamp and bridge,42.3605100,-71.3661361,"",,Unspecified,"","",,,,,,,S97850577,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3001,4500
389607441,Photo,Red-tailed Hawk,Buteo jamaicensis,,Jay Dia,2021-11-20,2021,11,20,830,United States,US-MA-017,Massachusetts,Middlesex,Pelham Island Rd.--swamp and bridge,42.3605100,-71.3661361,"",,Unspecified,"","",,,,,,,S97850577,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,2999,4499
389607431,Photo,Red-tailed Hawk,Buteo jamaicensis,,Jay Dia,2021-11-20,2021,11,20,830,United States,US-MA-017,Massachusetts,Middlesex,Pelham Island Rd.--swamp and bridge,42.3605100,-71.3661361,"",,Unspecified,"","",,,,,,,S97850577,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3000,4501
389607421,Photo,Red-tailed Hawk,Buteo jamaicensis,,Jay Dia,2021-11-20,2021,11,20,830,United States,US-MA-017,Massachusetts,Middlesex,Pelham Island Rd.--swamp and bridge,42.3605100,-71.3661361,"",,Unspecified,"","",,,,,,,S97850577,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3001,4501
389606041,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,🦉Max Malmquist🦉,2021-11-20,2021,11,20,1317,United States,US-UT-011,Utah,Davis,Bountiful Pond,40.9057611,-111.9219303,"",,Unspecified,"","",,,,,,,S97846420,"",,,,,Buteo jamaicensis,hrthaw1,Group,8101,,2.00,1,,514,771
389605691,Photo,Red-tailed Hawk,Buteo jamaicensis,,Kim Wylie,2021-11-18,2021,11,18,934,United States,US-MA-017,Massachusetts,Middlesex,Mt. Auburn Cemetery,42.3710000,-71.1460000,"",,Unspecified,"","",,,,,,,S97851029,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3456,4608
389605641,Photo,Red-tailed Hawk,Buteo jamaicensis,,Stephen Heinrich,2021-11-20,2021,11,20,1501,United States,US-UT-019,Utah,Grand,Rimshadow Riparian,38.6499583,-109.4149876,"",,Unspecified,"","",,,,,,,S97850863,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,3.00,1,,2935,2136
389605561,Photo,Red-tailed Hawk,Buteo jamaicensis,,Kim Wylie,2021-11-18,2021,11,18,934,United States,US-MA-017,Massachusetts,Middlesex,Mt. Auburn Cemetery,42.3710000,-71.1460000,"",,Unspecified,"","",,,,,,,S97851029,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3456,4608
389605151,Photo,Red-tailed Hawk,Buteo jamaicensis,,Stephen Heinrich,2021-11-20,2021,11,20,1501,United States,US-UT-019,Utah,Grand,Rimshadow Riparian,38.6499583,-109.4149876,"",,Unspecified,"","",,,,,,,S97850863,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,3.75,4,,2578,1585
389603191,Photo,Red-tailed Hawk,Buteo jamaicensis,,Rickey Shive,2021-11-20,2021,11,20,1114,United States,US-KY-215,Kentucky,Spencer,Harvest worship center,37.9660810,-85.3033880,"",,Unspecified,"","",,,,,,,S97820883,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,778,1280
389603181,Photo,Red-tailed Hawk,Buteo jamaicensis,,Rickey Shive,2021-11-20,2021,11,20,1114,United States,US-KY-215,Kentucky,Spencer,Harvest worship center,37.9660810,-85.3033880,"",,Unspecified,"","",,,,,,,S97820883,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,781,1280
389602991,Photo,Red-tailed Hawk,Buteo jamaicensis,,Trey Weaver,2021-11-20,2021,11,20,1516,United States,US-MN-169,Minnesota,Winona,Whitewater WMA (Winona Co.),44.1204530,-92.0020000,"",,Unspecified,"","",,,,,,,S97850748,"",,,,Dark morph,Buteo jamaicensis,rethaw,Species,8094,,2.50,2,,3456,4608
389602001,Photo,Red-tailed Hawk,Buteo jamaicensis,,Rickey Shive,2021-11-20,2021,11,20,1114,United States,US-KY-215,Kentucky,Spencer,Harvest worship center,37.9660810,-85.3033880,"",,Unspecified,"","",,,,,,,S97820883,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,792,1280
389601651,Photo,Red-tailed Hawk,Buteo jamaicensis,,Tony Birder,2021-11-06,2021,11,6,1205,United States,US-PA-103,Pennsylvania,Pike,"806 Broadmoor Court, Hawley, Pennsylvania, US (41.307, -75.044)",41.3069705,-75.0435124,"",,Unspecified,"","",,,,,,,S97209848,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1616,1080
389596931,Photo,Red-tailed Hawk,Buteo jamaicensis,,Chris Chappell,2021-11-20,2021,11,20,1333,United States,US-FL-031,Florida,Duval,Betz Tiger Point Preserve,30.4860793,-81.4905122,Immature – 1,Flying,Unspecified,"","",,,,,,,S97838365,"",,,most likely Borealis,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,"",,
389596481,Photo,Red-tailed Hawk,Buteo jamaicensis,,Femi Faminu,2021-11-20,2021,11,20,700,United States,US-CA-037,California,Los Angeles,Piute Ponds (permit required),34.7901193,-118.1181776,"",,Unspecified,"","",,,,,,,S97848841,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,731,1024
389595931,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,Robert Raker,2021-11-18,2021,11,18,1255,United States,US-CO-059,Colorado,Jefferson,Chatfield SP--N Boat Ramp area,39.5571330,-105.0676847,"",,Unspecified,"","",,,,,,,S97847707,"",,,,,Buteo jamaicensis,hrthaw1,Group,8101,,.00,0,,1961,2941
389595911,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,Robert Raker,2021-11-18,2021,11,18,1255,United States,US-CO-059,Colorado,Jefferson,Chatfield SP--N Boat Ramp area,39.5571330,-105.0676847,"",,Unspecified,"","",,,,,,,S97847707,"",,,,,Buteo jamaicensis,hrthaw1,Group,8101,,.00,0,,1506,2259
389595901,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,Robert Raker,2021-11-18,2021,11,18,1255,United States,US-CO-059,Colorado,Jefferson,Chatfield SP--N Boat Ramp area,39.5571330,-105.0676847,"",,Unspecified,"","",,,,,,,S97847707,"",,,,,Buteo jamaicensis,hrthaw1,Group,8101,,.00,0,,1506,2259
389595871,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,Robert Raker,2021-11-18,2021,11,18,1255,United States,US-CO-059,Colorado,Jefferson,Chatfield SP--N Boat Ramp area,39.5571330,-105.0676847,"",,Unspecified,"","",,,,,,,S97847707,"",,,,,Buteo jamaicensis,hrthaw1,Group,8101,,.00,0,,1506,2259
389595831,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,Robert Raker,2021-11-18,2021,11,18,1255,United States,US-CO-059,Colorado,Jefferson,Chatfield SP--N Boat Ramp area,39.5571330,-105.0676847,"",,Unspecified,"","",,,,,,,S97847707,"",,,,,Buteo jamaicensis,hrthaw1,Group,8101,,5.00,1,,1738,2607
389595761,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,Robert Raker,2021-11-18,2021,11,18,1255,United States,US-CO-059,Colorado,Jefferson,Chatfield SP--N Boat Ramp area,39.5571330,-105.0676847,"",,Unspecified,"","",,,,,,,S97847707,"",,,,,Buteo jamaicensis,hrthaw1,Group,8101,,.00,0,,1738,2607
389595751,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,Robert Raker,2021-11-18,2021,11,18,1255,United States,US-CO-059,Colorado,Jefferson,Chatfield SP--N Boat Ramp area,39.5571330,-105.0676847,"",,Unspecified,"","",,,,,,,S97847707,"",,,,,Buteo jamaicensis,hrthaw1,Group,8101,,.00,0,,1738,2607
389595741,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,Robert Raker,2021-11-18,2021,11,18,1255,United States,US-CO-059,Colorado,Jefferson,Chatfield SP--N Boat Ramp area,39.5571330,-105.0676847,"",,Unspecified,"","",,,,,,,S97847707,"",,,,,Buteo jamaicensis,hrthaw1,Group,8101,,.00,0,,1738,2607
389595731,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,Robert Raker,2021-11-18,2021,11,18,1255,United States,US-CO-059,Colorado,Jefferson,Chatfield SP--N Boat Ramp area,39.5571330,-105.0676847,"",,Unspecified,"","",,,,,,,S97847707,"",,,,,Buteo jamaicensis,hrthaw1,Group,8101,,.00,0,,1738,2607
389595711,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,Robert Raker,2021-11-18,2021,11,18,1255,United States,US-CO-059,Colorado,Jefferson,Chatfield SP--N Boat Ramp area,39.5571330,-105.0676847,"",,Unspecified,"","",,,,,,,S97847707,"",,,,,Buteo jamaicensis,hrthaw1,Group,8101,,.00,0,,1738,2607
389591881,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,Bryant Olsen,2021-11-20,2021,11,20,1317,United States,US-UT-011,Utah,Davis,Bountiful Pond,40.9057611,-111.9219303,Juvenile – 1,,Unspecified,"","",,,,,,,S97846418,"",,,dark morph,,Buteo jamaicensis,hrthaw1,Group,8101,,3.00,1,,3456,4608
389591621,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,Bryant Olsen,2021-11-20,2021,11,20,1317,United States,US-UT-011,Utah,Davis,Bountiful Pond,40.9057611,-111.9219303,Adult – 1,Flying,Unspecified,"","",,,,,,,S97846418,"",,,dark morph,,Buteo jamaicensis,hrthaw1,Group,8101,,3.67,3,"",2389,3185
389591291,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,Bryant Olsen,2021-11-20,2021,11,20,1317,United States,US-UT-011,Utah,Davis,Bountiful Pond,40.9057611,-111.9219303,Adult – 1,Flying,Unspecified,"","",,,,,,,S97846418,"",,,dark morph,,Buteo jamaicensis,hrthaw1,Group,8101,,3.00,2,"",1852,2470
389588861,Photo,Red-tailed Hawk,Buteo jamaicensis,,Jenn Clementoni,2021-11-20,2021,11,20,1230,United States,US-SC-013,South Carolina,Beaufort,"35 Ocean Marsh Ln, Saint Helena Island US-SC 32.39871, -80.43755",32.3987110,-80.4375510,"",,Unspecified,"","",,,,,,,S97848253,"",,,,Flyover,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1080,1620
389583041,Photo,Red-tailed Hawk,Buteo jamaicensis,,Beatrix Kohlhaas,2021-11-19,2021,11,19,1108,United States,US-AZ-013,Arizona,Maricopa,"Gila Bend, near truck stop",32.9368129,-112.7803743,"",,Unspecified,"","",,,,,,,S97848197,"",,,,on a power pole,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,180,272
389581221,Photo,Red-tailed Hawk,Buteo jamaicensis,,Jim Walton,2021-11-20,2021,11,20,1325,Canada,CA-BC-NO,British Columbia,North Okanagan,Enderby--Shuswap River walk,50.5536593,-119.1327595,"",,Unspecified,"","",,,,,,,S97847949,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3456,3456
389581151,Photo,Red-tailed Hawk,Buteo jamaicensis,,Beatrix Kohlhaas,2021-11-19,2021,11,19,1212,United States,US-AZ-013,Arizona,Maricopa,I-8 Sentinel Rest Area (east bound),32.8493770,-113.2651460,"",,Unspecified,"","",,,,,,,S97847970,"",,,,"nearby mile marker 77 on a pole, 74 circling, Exit Aztec Rd on a pole",Buteo jamaicensis,rethaw,Species,8094,,.00,0,,361,544
389580461,Photo,Red-tailed Hawk,Buteo jamaicensis,,Pawel Michalak,2021-11-20,2021,11,20,1447,United States,US-LA-067,Louisiana,Morehouse,Mt. Nebo,32.7223403,-92.0102486,"",,Unspecified,"","",,,,,,,S97842562,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,4.00,1,,1720,2580
389579881,Photo,Red-tailed Hawk,Buteo jamaicensis,,Sam Mitcham,2021-11-20,2021,11,20,1451,United States,US-FL-095,Florida,Orange,Trimble Park,28.7672453,-81.6561091,"",,Unspecified,"","",,,,,,,S97835959,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3712,5568
389579181,Photo,Red-tailed Hawk,Buteo jamaicensis,,Holly Kaltenstein,2021-11-20,2021,11,20,1535,United States,US-CO-013,Colorado,Boulder,Cottonwood Park along irrigation ditch,39.9858240,-105.1400006,"",,Unspecified,"","",,,,,,,S97847744,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1541,1121
389578941,Photo,Red-tailed Hawk,Buteo jamaicensis,,Haley Gottardo,2021-11-20,2021,11,20,1400,United States,US-IL-043,Illinois,DuPage,DuPage Technology Park,41.8742918,-88.2502760,"",,Unspecified,"","",,,,,,,S97845061,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1311,1970
389578881,Photo,Red-tailed Hawk,Buteo jamaicensis,,Haley Gottardo,2021-11-20,2021,11,20,1400,United States,US-IL-043,Illinois,DuPage,DuPage Technology Park,41.8742918,-88.2502760,"",,Unspecified,"","",,,,,,,S97845061,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1047,1571
389578721,Photo,Red-tailed Hawk,Buteo jamaicensis,,Stephen Chang,2021-11-02,2021,11,2,1340,United States,US-NY-061,New York,New York,"Morningside Park, Manhattan",40.8067376,-73.9580993,"",,Unspecified,"","",,,,,,,S97307026,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,1.00,1,,3672,4896
